rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
40,spotify:track:5lLNBIyjp72btcnrjBG751,J. Cole,t h e . c l i m b . b a c k,"Dreamville, Inc., Under exclusive license to Roc Nation Records",40,-1,2,918279,2021-05-20
41,spotify:track:2qzW5AK8ldKUOWUETwAkZY,Dave,Titanium,Neighbourhood,9,26,6,914694,2021-05-20
42,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,22,36,11,913864,2021-05-20
43,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,2,43,28,894353,2021-05-20
44,spotify:track:4I5bvu2KDsrCg0EWHIcvul,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,Asylum Records,2,32,18,888034,2021-05-20
45,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,AURORA,Runaway,Glassnote - VMG,31,31,8,877742,2021-05-20
46,spotify:track:5BwQjRasNcdRPuVWKcHto2,"J. Cole, Bas",h u n g e r . o n . h i l l s i d e (with Bas),"Dreamville, Inc., Under exclusive license to Roc Nation Records",46,-1,1,848255,2021-05-20
47,spotify:track:6xw8ld1ztoCKifwTN6uGDq,Griff,Black Hole,Warner Records,47,76,8,843989,2021-05-20
48,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,40,42,15,841462,2021-05-20
49,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,5,39,19,834574,2021-05-20
50,spotify:track:0UCKUJU94sx8XBQnaNsRkB,Central Cee,Commitment Issues,Central Cee,9,37,14,833040,2021-05-20
51,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,7,52,22,822927,2021-05-20
52,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,Atlantic Records,16,38,15,814123,2021-05-20
53,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,36,44,230,805666,2021-05-20
54,spotify:track:44xO8889yUQHn70P73NILS,Navos,Believe Me,Universal-Island Records Ltd.,29,40,15,803462,2021-05-20
55,spotify:track:4YiY551vHi6glMtgVxuqAy,J. Cole,c l o s e,"Dreamville, Inc., Under exclusive license to Roc Nation Records",55,-1,1,785504,2021-05-20
56,spotify:track:0939D7aT18uBDS2MTjWzct,Coldplay,Higher Power,Parlophone UK,30,30,2,780686,2021-05-20
57,spotify:track:40JjCZcdzT9ldZk5DhFqdZ,"Little Mix, Saweetie",Confetti (feat. Saweetie),RCA Records Label,51,53,3,757940,2021-05-20
58,spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,RBMG/Def Jam,7,41,11,755836,2021-05-20
59,spotify:track:5gjATWO1EIhrCP1CQ2GWg8,"Rag'n'Bone Man, P!nk",Anywhere Away from Here (Rag’n’Bone Man & P!nk),Best Laid Plans/Columbia,51,51,4,745868,2021-05-20
60,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,34,47,13,722623,2021-05-20
61,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,45,46,37,721999,2021-05-20
62,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,1,49,125,718955,2021-05-20
63,spotify:track:0IUprcNjE2hDtlvY8rq2W9,Lovejoy,One Day,NVLCTRCRDS Limited,63,77,2,706383,2021-05-20
64,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,6,45,29,699553,2021-05-20
65,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,55,79,688418,2021-05-20
66,spotify:track:1YHjRAptXqPdsdx3g6FNJL,"Wes Nelson, Yxng Bane",Nice To Meet Ya (feat. Yxng Bane),EMI,44,48,7,676385,2021-05-20
67,spotify:track:1TZv3bujNaYz646eezRE91,"Nicki Minaj, Drake, Lil Wayne",Seeing Green (with Drake & Lil Wayne),Republic Records,67,-1,1,653591,2021-05-20
68,spotify:track:4vzJrkfHbCGaodPA5RY5BV,Central Cee,Loading,Central Cee,20,57,30,652322,2021-05-20
69,spotify:track:778x5bolqJeICcrtSBNrko,Jorja Smith,Addicted,FAMM,69,-1,4,649505,2021-05-20
70,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,17,59,57,649465,2021-05-20
71,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,We're Good,Warner Records,37,58,14,638155,2021-05-20
72,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,60,40,633508,2021-05-20
73,spotify:track:2BITQ360Knh6qNAOqR7Dyq,"Trippie Redd, Playboi Carti",Miss The Rage,"1400 Entertainment, Inc. / 10K Projects",35,35,2,613336,2021-05-20
74,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,4,61,21,609638,2021-05-20
75,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,64,81,609487,2021-05-20
76,spotify:track:3iw6V4LH7yPj1ESORX9RIN,"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Polydor Records,10,56,17,608785,2021-05-20
77,spotify:track:5Z8Dj3LtbyCMiwE86rhg2f,"Fred again.., The Blessed Madonna",Marea (we’ve lost dancing),Atlantic Records UK,59,63,7,597971,2021-05-20
78,spotify:track:2gP19KH3V5JlR5MycAIL3R,"Jorja Smith, Shaybo",Bussdown (feat. Shaybo),FAMM,78,-1,1,595347,2021-05-20
79,spotify:track:5J5CpT6bgE6KYKk23jgp9W,"KSI, YUNGBLUD, Polo G",Patience - feat. YUNGBLUD & Polo G,BMG Rights Management (US) LLC,2,54,10,581253,2021-05-20
80,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,62,69,183,573447,2021-05-20
81,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,2,65,40,572714,2021-05-20
82,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,68,34,572435,2021-05-20
83,spotify:track:055Mme9ReKK99jRFA5UJ55,Shane Codd,Get Out My Head,Polydor Records,19,62,27,571333,2021-05-20
84,spotify:track:3z4CGd63tpUn9a6oQSG0CI,"Dave, Burna Boy",Location (feat. Burna Boy),Neighbourhood,9,67,115,565362,2021-05-20
85,spotify:track:4YMApzzqCO31TPxPvgdHhh,"Nathan Dawe, Anne-Marie, MoStack",Way Too Long,Atlantic Records UK,58,66,6,552736,2021-05-20
86,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,70,70,3,549582,2021-05-20
87,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,52,73,166,548834,2021-05-20
88,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,4,71,46,548025,2021-05-20
89,spotify:track:7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,Warner Records,89,-1,1,547314,2021-05-20
90,spotify:track:4cJgjjWMjf4nfLRuSr4hVl,Bad Boy Chiller Crew,Don't You Worry About Me,Relentless Records,85,85,5,540250,2021-05-20
91,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,72,57,534701,2021-05-20
92,spotify:track:4FEcEwbE2vsqhxbTPtiNTL,Noizu,Summer 91 (Looking Back),RCA Records Label,78,81,7,534496,2021-05-20
93,spotify:track:3nY8AqaMNNHHLYV4380ol0,"StarBoi3, Doja Cat",Dick (feat. Doja Cat),Not specified,91,91,3,532853,2021-05-20
94,spotify:track:76Tuo484SLohJakHLnGI3B,Little Mix,Sweet Melody,RCA Records Label,7,84,30,528706,2021-05-20
95,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,95,101,25,520688,2021-05-20
96,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,80,80,29,518196,2021-05-20
97,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,61,79,225,517275,2021-05-20
98,spotify:track:0r3QJbwBuR9UL0ai5qDTw7,Lovejoy,Taunt,NVLCTRCRDS Limited,98,172,2,513182,2021-05-20
99,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,78,30,509597,2021-05-20
100,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,6,75,11,507932,2021-05-20
101,spotify:track:5e9TFTbltYBg2xThimr0rU,Fleetwood Mac,The Chain - 2004 Remaster,Rhino/Warner Records,74,83,86,506932,2021-05-20
102,spotify:track:21UkXrc9kD48rNpTMI2ecz,Lil Tecca,NEVER LEFT,Galactic / Republic Records,50,50,2,502822,2021-05-20
103,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,38,87,31,489590,2021-05-20
104,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",47,88,16,488789,2021-05-20
105,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,1,89,79,488034,2021-05-20
106,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,6,90,157,487137,2021-05-20
107,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,86,41,484011,2021-05-20
108,spotify:track:7htmRcPbmrY9oenatxz9UL,"A1 x J1, Aitch",Latest Trends (feat. Aitch) - Remix,EMI,23,74,10,480612,2021-05-20
109,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,8,98,44,480164,2021-05-20
110,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,72,92,17,476338,2021-05-20
111,spotify:track:20BOju91NaEFK5Py4VJ2pp,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,64,99,19,474552,2021-05-20
112,spotify:track:11ZulcYY4lowvcQm4oe3VJ,"Ashnikko, Princess Nokia",Slumber Party (feat. Princess Nokia),Parlophone UK,88,107,8,474433,2021-05-20
113,spotify:track:03snIuKJr5u7zpyp9zpQMU,"Headie One, AJ Tracey, Stormzy",Ain't It Different (feat. AJ Tracey & Stormzy),Relentless Records,2,105,39,471231,2021-05-20
114,spotify:track:6ShHxD0hoJSXajmcpQ5Ri8,Lovejoy,Sex Sells,NVLCTRCRDS Limited,114,-1,1,471189,2021-05-20
115,spotify:track:0zLCBJZSiELJf02ucPP9wb,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,2,97,73,471076,2021-05-20
116,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,100,136,470295,2021-05-20
117,spotify:track:1tLV0GD0WXQ1Z8BKOQscti,Central Cee,6 For 6,Central Cee,14,93,10,467495,2021-05-20
118,spotify:track:2f0pn9DkEJwAzXApnFh5cr,BANNERS,Someone To You,Island Records,60,103,44,461080,2021-05-20
119,spotify:track:1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,3,95,31,460976,2021-05-20
120,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,111,94,456959,2021-05-20
121,spotify:track:1jDJFeK9x3OZboIAHsY9k2,Elton John,I'm Still Standing,EMI,109,109,14,456779,2021-05-20
122,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,3,102,135,454282,2021-05-20
123,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,Decaydance/Fueled By Ramen/ATL,46,94,11,454190,2021-05-20
124,spotify:track:2WJVFqVQ3ivhAoAQWzEzeL,Olly Alexander (Years & Years),Starstruck,Polydor Records,106,106,4,454001,2021-05-20
125,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,6,104,29,450028,2021-05-20
126,spotify:track:3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,Sony Soho Square,87,119,119,448376,2021-05-20
127,spotify:track:54zJ1SxDe0CQhWRij7E0no,Becky Hill,Last Time,Polydor Records,84,96,7,446614,2021-05-20
128,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,84,114,45,445405,2021-05-20
129,spotify:track:6LW3Z1GqbL78TIjfDyg4zp,"Wilkinson, Becky Hill",Afterglow,EMI,38,108,16,441728,2021-05-20
130,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,27,122,75,438222,2021-05-20
131,spotify:track:4wuY7AFjWkbltPwugDpR4U,Jorja Smith,Gone,FAMM,131,-1,1,438023,2021-05-20
132,spotify:track:20McUFi8KCIVdNDLrkTDuZ,HVME,Goosebumps,Columbia/B1 Recordings,21,112,23,437770,2021-05-20
133,spotify:track:39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Levitating,Warner Records,44,125,8,437219,2021-05-20
134,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,16,130,57,433916,2021-05-20
135,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,2,120,52,433398,2021-05-20
136,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,133,136,17,431820,2021-05-20
137,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,5,129,217,430839,2021-05-20
138,spotify:track:5lWUeSYO61UYgNlFlqcwYl,"Nathan Dawe, KSI",Lighter (feat. KSI),Atlantic Records UK,4,115,43,430419,2021-05-20
139,spotify:track:07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rhino/Warner Records,88,132,81,430138,2021-05-20
140,spotify:track:0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back in Anger - Remastered,Big Brother,44,159,178,429251,2021-05-20
141,spotify:track:2U5WueTLIK5WJLD7mvDODv,Juice WRLD,Wishing Well,Grade A Productions/Interscope Records,11,116,45,428332,2021-05-20
142,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,Columbia,29,127,33,427624,2021-05-20
143,spotify:track:7kQUdVjev73xIuwu7W6YW9,SR,Welcome To Brixton,SR,113,113,8,426022,2021-05-20
144,spotify:track:5rZlwNFl01HqLWBQGryKSm,"Pop Smoke, Lil Tjay",Mood Swings (feat. Lil Tjay),Victor Victor Worldwide,6,126,46,424195,2021-05-20
145,spotify:track:2KYnSFIrSbaKUXWetW7Klt,"Paul Woolford, Diplo, Kareen Lomax",Looking For Me,Higher Ground,6,123,44,422588,2021-05-20
146,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,15,155,119,422579,2021-05-20
147,spotify:track:4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,Wilbur Soot,50,124,23,421245,2021-05-20
148,spotify:track:7nX1m12HTyIyiATwrcHCUh,Rag'n'Bone Man,All You Ever Wanted,Best Laid Plans/Columbia,110,110,6,420992,2021-05-20
149,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Arista/Legacy,99,146,110,420168,2021-05-20
150,spotify:track:3gdewACMIVMEWVbyb8O9sY,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",EMI,77,128,33,418662,2021-05-20
151,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,"Regard, Troye Sivan, Tate McRae",You,Ministry of Sound Recordings,98,157,5,417700,2021-05-20
152,spotify:track:2gam98EZKrF9XuOkU13ApN,"Nelly Furtado, Timbaland",Promiscuous,Mosley / Geffen,93,140,29,414813,2021-05-20
153,spotify:track:254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,Everywhere - 2017 Remaster,Rhino/Warner Records,86,144,132,412965,2021-05-20
154,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,31,134,91,412866,2021-05-20
155,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,155,156,9,411965,2021-05-20
156,spotify:track:1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,Geffen,112,163,22,411374,2021-05-20
157,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,The Kooks,Naive,Virgin Records,68,145,183,410319,2021-05-20
158,spotify:track:2WnAKZefdRHxtBEkRjFOHC,Justin Bieber,Anyone,RBMG/Def Jam,6,117,20,409957,2021-05-20
159,spotify:track:11z8FQUmPdr1JQxOlBqECS,"Blanco, Central Cee",The Great Escape (feat. Central Cee),Polydor Records,159,-1,2,409755,2021-05-20
160,spotify:track:6fRxMU4LWwyaSSowV441IU,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,108,160,6,409375,2021-05-20
161,spotify:track:1EHUQesfVKwbthtNcpBi9g,"The Kid LAROI, Miley Cyrus",WITHOUT YOU (with Miley Cyrus),Columbia,59,82,3,408547,2021-05-20
162,spotify:track:3bidbhpOYeV4knp8AIu8Xn,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,98,150,102,407452,2021-05-20
163,spotify:track:161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,Elektra (NEK),121,137,6,406795,2021-05-20
164,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,9,148,120,402891,2021-05-20
165,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,30,174,106,401939,2021-05-20
166,spotify:track:6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,Columbia/M2V,109,164,29,401817,2021-05-20
167,spotify:track:0DmAvNCAK08oCi7miSZUIY,"Sigala, James Arthur",Lasting Lover,Ministry of Sound Recordings,28,138,37,400856,2021-05-20
168,spotify:track:2CYVETnhM9aytqrazYYwrK,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,28,142,6,400320,2021-05-20
169,spotify:track:2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra,Mr. Blue Sky,Epic/Legacy,101,173,83,399409,2021-05-20
170,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,25,147,66,399406,2021-05-20
171,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,54,131,157,398687,2021-05-20
172,spotify:track:55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,Columbia,27,158,35,398044,2021-05-20
173,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,10,151,46,397576,2021-05-20
174,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,3,152,40,397382,2021-05-20
175,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,143,143,11,396101,2021-05-20
176,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,135,110,395001,2021-05-20
177,spotify:track:6YM72VCuP1kunsV8wCHHHh,Bugzy Malone,Skeletons,BSomebody,177,-1,1,394122,2021-05-20
