rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:1dosSsKwYF7hoQA2kuu6wI,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,-1,1,49012720,2025-10-09
2,spotify:track:67osB3wmJVTFzKhWqPb1Hm,Taylor Swift,Opalite,Taylor Swift,2,-1,1,40016734,2025-10-09
3,spotify:track:1A2vZKJZovt4828jwLgiB3,Taylor Swift,Elizabeth Taylor,Taylor Swift,3,-1,1,36786953,2025-10-09
4,spotify:track:1lD0oPIfSYid1LhPvgrz10,Taylor Swift,Father Figure,Taylor Swift,4,-1,1,34715388,2025-10-09
5,spotify:track:0129EujhGkwtwTFADGem5P,Taylor Swift,Wood,Taylor Swift,5,-1,1,30236827,2025-10-09
6,spotify:track:6ZSxG2QvGmwXbTfn7iDq7a,Taylor Swift,Actually Romantic,Taylor Swift,6,-1,1,29130777,2025-10-09
7,spotify:track:3Qeh4z08FfDBRfQMfDv83f,Taylor Swift,Wi$h Li$t,Taylor Swift,7,-1,1,28917563,2025-10-09
8,spotify:track:6iC3L3YmAkGucvJbXKDanA,Taylor Swift,Eldest Daughter,Taylor Swift,8,-1,1,28291338,2025-10-09
9,spotify:track:3FzJDGVjRGNc7KrkabU5N0,Taylor Swift,CANCELLED!,Taylor Swift,9,-1,1,28183779,2025-10-09
10,spotify:track:243KxZULAjWO3KREpVHgOH,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,10,-1,1,28006950,2025-10-09
11,spotify:track:34xxPZWbEyg5iDKEBqdsBZ,Taylor Swift,Ruin The Friendship,Taylor Swift,11,-1,1,27226887,2025-10-09
12,spotify:track:3vGd1heFoUuFGvKvl0SdW3,Taylor Swift,Honey,Taylor Swift,12,-1,1,24595067,2025-10-09
13,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,1,1,16,12065312,2025-10-09
14,spotify:track:04a44cx2PJthIbN2aLMXhl,Tate McRae,TIT FOR TAT,RCA Records Label,2,2,2,9160003,2025-10-09
15,spotify:track:7qjZnBKE73H4Oxkopwulqe,sombr,back to friends,Warner Records,2,3,29,7852871,2025-10-09
16,spotify:track:1qbmS6ep2hbBRaEZFpn7BX,Olivia Dean,Man I Need,PLG - Capitol,4,4,7,7506153,2025-10-09
17,spotify:track:1I37Zz2g3hk9eWxaNkj031,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,K-Pop Demon Hunters,2,5,16,7046776,2025-10-09
18,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,1,6,35,6639493,2025-10-09
19,spotify:track:02sy7FAs8dkDNYsHp4Ul3f,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Soda Pop,K-Pop Demon Hunters,3,7,16,6618893,2025-10-09
20,spotify:track:3RXUgPNIbUgFxsDWuBQEt6,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",How It’s Done,K-Pop Demon Hunters,4,8,16,6084206,2025-10-09
