rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,1,6,38276163,2019-05-09
2,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,Columbia,2,3,5,32205489,2019-05-09
3,spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,"Logic, Eminem",Homicide,Def Jam Recordings,3,-1,1,27894553,2019-05-09
4,spotify:track:6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,Island Records,4,-1,1,27713367,2019-05-09
5,spotify:track:4Sib57MmYGJzSvkW84jTwh,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2,2,2,27394336,2019-05-09
6,spotify:track:53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road,Columbia,3,4,9,23257445,2019-05-09
7,spotify:track:6nDKrPlXdpomGBgAlO7UdP,"Avicii, Aloe Blacc",SOS (feat. Aloe Blacc),Universal Music AB,4,5,5,22480195,2019-05-09
8,spotify:track:3KkXRkHbMCARz0aVfEt68P,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Universal Records,1,7,29,20247366,2019-05-09
9,spotify:track:5w9c2J52mkdntKOmRLeM2m,"Daddy Yankee, Snow",Con Calma,El Cartel Records (EC3),2,6,15,20191279,2019-05-09
10,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,8,16,19608576,2019-05-09
11,spotify:track:4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker,Jonas Brothers Recording,2,10,10,19323571,2019-05-09
12,spotify:track:6TqXcAFInzjp0bODyvrWEq,"Khalid, Disclosure",Talk (feat. Disclosure),"Right Hand Music Group, LLC/RCA Records",10,11,13,17943183,2019-05-09
13,spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),BIGHIT MUSIC,3,9,4,17887296,2019-05-09
14,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,13,32,15510452,2019-05-09
15,spotify:track:6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow.,Republic Records,2,14,20,15081867,2019-05-09
16,spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,Polydor Records,11,15,14,15063106,2019-05-09
17,spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,Darkroom/Interscope Records,2,12,15,14848100,2019-05-09
18,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,"Sech, Darell",Otro Trago,Rich Music/Ingrooves Records,18,90,2,13739420,2019-05-09
19,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love,"YG Entertainment, distributed through Interscope Records",5,16,5,13371805,2019-05-09
20,spotify:track:5icOoE6VgqFKohjWWNp0Ac,"Marshmello, CHVRCHES",Here With Me,Marshmello/Republic,16,23,9,13312340,2019-05-09
21,spotify:track:224EVTFiLsdQignUFLvDeH,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí - Remix,Rich Music/Ingrooves Records,17,18,10,13110898,2019-05-09
22,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,Darkroom/Interscope Records,9,17,29,13071349,2019-05-09
23,spotify:track:31UjYv5vLsDkzchJOtUMtW,Maluma,HP,Sony Music Latin,18,19,10,13020053,2019-05-09
24,spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,Atlantic Records,6,22,32,12937543,2019-05-09
25,spotify:track:5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Capitol Records,4,28,31,12797749,2019-05-09
26,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,5,20,26,12577648,2019-05-09
