rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
13,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,13,19,25,18426804,2021-03-25
14,spotify:track:2WnAKZefdRHxtBEkRjFOHC,Justin Bieber,Anyone,RBMG/Def Jam,6,41,12,17962110,2021-03-25
15,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Cardi B,Up,Atlantic Records,14,18,7,17543558,2021-03-25
16,spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,"Lil Tjay, 6LACK",Calling My Phone,Columbia,4,12,6,17140989,2021-03-25
17,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,"Myke Towers, Juhn",Bandido,White World Music,5,15,14,16969157,2021-03-25
18,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,7,17,16,16870979,2021-03-25
19,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Kemosabe Records/RCA Records,9,13,11,16810052,2021-03-25
20,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,16,33,16736317,2021-03-25
21,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ,"Justin Bieber, Chance the Rapper",Holy (feat. Chance The Rapper),RBMG/Def Jam,4,86,27,15818211,2021-03-25
22,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,22,28,5,14997564,2021-03-25
23,spotify:track:5YYW3yRktprLRr47WK219Y,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,Sony Music Latin,23,23,6,14645236,2021-03-25
24,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,Rimas Entertainment LLC,2,20,17,14536054,2021-03-25
25,spotify:track:3aQem4jVGdhtg116TmJnHz,Drake,What’s Next,OVO,2,14,3,14483146,2021-03-25
26,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,ROSÉ,On The Ground,YG Entertainment/Interscope Records,10,10,2,14299385,2021-03-25
27,spotify:track:3S8jK1mGzQi24ilFb45DAZ,"Justin Bieber, benny blanco",Lonely (with benny blanco),RBMG/Def Jam,5,97,23,13546603,2021-03-25
28,spotify:track:137mSruegm1u6x9NvwiagR,"Justin Bieber, The Kid LAROI",Unstable (feat. The Kid LAROI),RBMG/Def Jam,28,-1,1,13511714,2021-03-25
29,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,27,71,13453266,2021-03-25
30,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,2,21,31,13380333,2021-03-25
31,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,We're Good,Warner Records,22,33,6,13248190,2021-03-25
32,spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,17,22,8,13052407,2021-03-25
33,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",33,34,11,12891831,2021-03-25
34,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Top Dawg Entertainment/RCA Records,5,25,13,12749789,2021-03-25
35,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,1,31,22,12587726,2021-03-25
36,spotify:track:3iw6V4LH7yPj1ESORX9RIN,"Nathan Evans, 220 KID, Billen Ted",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Polydor Records,31,32,6,12563140,2021-03-25
37,spotify:track:3T03rPwlL8NVk1yIaxeD8U,Justin Bieber,Off My Face,RBMG/Def Jam,37,-1,1,12517239,2021-03-25
38,spotify:track:7vrJn5hDSXRmdXoR30KgF1,KAROL G,BICHOTA,UMLE - Latino,3,29,22,12378209,2021-03-25
39,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,"Los Legendarios, Wisin, Jhayco",Fiel,La Base Music Group/ WK Records,39,55,6,12246728,2021-03-25
40,spotify:track:5YaskwnGDZFDRipaqzbwQx,"ATB, Topic, A7S",Your Love (9PM),Virgin,39,40,8,12121676,2021-03-25
41,spotify:track:1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,8,30,22,12061604,2021-03-25
42,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,35,116,12016605,2021-03-25
43,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,45,73,11826689,2021-03-25
44,spotify:track:0oaY19dUwZimIgzn3ZZLZO,Justin Bieber,2 Much,RBMG/Def Jam,44,-1,1,11680054,2021-03-25
45,spotify:track:2TksvaRivgAEj780DgRB73,Sech,911,Rich Music,45,51,6,11574353,2021-03-25
46,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,33,37,13,11554681,2021-03-25
47,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack / Epic,35,42,10,11543969,2021-03-25
48,spotify:track:3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,Sony Music Latin,17,36,17,11410663,2021-03-25
49,spotify:track:5NU40QTlXrDUJzDBdv79bg,Justin Bieber,Deserve You,RBMG/Def Jam,49,-1,1,11394773,2021-03-25
50,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,50,-1,1,11391530,2021-03-25
51,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,25,38,21,10990999,2021-03-25
52,spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,RCA Records Label,13,43,37,10692530,2021-03-25
53,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,5,39,21,10688176,2021-03-25
54,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money Records/ TenThousand Projects,2,44,32,10643662,2021-03-25
55,spotify:track:65OVbaJR5O1RmwOQx0875b,"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),OVO,6,24,3,10470039,2021-03-25
56,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,11,48,37,10199758,2021-03-25
57,spotify:track:7aely3H8kMj9o0gt6vXHE1,"Justin Bieber, Dominic Fike",Die For You (feat. Dominic Fike),RBMG/Def Jam,57,-1,1,10167809,2021-03-25
58,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,1,46,49,10144164,2021-03-25
59,spotify:track:2vBET2pmrQqafaS6zIaYta,"Black Eyed Peas, Shakira",GIRL LIKE ME,Epic,36,49,14,10033478,2021-03-25
60,spotify:track:27UcQ6dAvQrgH9C880rCM3,"Justin Bieber, BEAM",Love You Different (feat. BEAM),RBMG/Def Jam,60,-1,1,10024729,2021-03-25
61,spotify:track:2tB9OFgAHjAds3cqquLlvp,"Justin Bieber, Burna Boy",Loved By You (feat. Burna Boy),RBMG/Def Jam,61,-1,1,9899111,2021-03-25
62,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,6,47,29,9877460,2021-03-25
63,spotify:track:6fRxMU4LWwyaSSowV441IU,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,63,76,3,9828672,2021-03-25
64,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,50,30,9799175,2021-03-25
65,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,1,54,33,9373076,2021-03-25
66,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,"Miley Cyrus, Dua Lipa",Prisoner (feat. Dua Lipa),RCA Records Label,11,56,18,9367304,2021-03-25
67,spotify:track:54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Darkroom/Interscope Records,2,52,19,9317915,2021-03-25
68,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),1,57,88,9192138,2021-03-25
69,spotify:track:4loQgPwJHocL3dFwLfjb1J,"Rauw Alejandro, Anuel AA",Reloj,Sony Music Latin/Duars Entertainment,32,58,21,9101083,2021-03-25
70,spotify:track:2etHQJxIbV0soyPhelVs9Y,"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),ICY/Warner Records,52,60,11,9087017,2021-03-25
71,spotify:track:2ePtv8MlBO9nuuXABqAfEX,ElyOtto,SugarCrash!,Otto Dynamite/RCA Records,53,53,5,9086951,2021-03-25
72,spotify:track:1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,Atlantic Records,59,65,6,8981958,2021-03-25
73,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,66,66,2,8935855,2021-03-25
74,spotify:track:3buwFfY33H32wfZ6X9poV3,Justin Bieber,Somebody,RBMG/Def Jam,74,-1,1,8912458,2021-03-25
75,spotify:track:6cQ08IpBxxfGcSKxqE3NmB,"Lil Tjay, Polo G, Fivio Foreign",Headshot (feat. Polo G & Fivio Foreign),Columbia,75,-1,1,8863674,2021-03-25
76,spotify:track:0zLCBJZSiELJf02ucPP9wb,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,3,61,67,8827025,2021-03-25
77,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,2,59,34,8708185,2021-03-25
78,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,Vertigo Berlin,19,63,70,8571972,2021-03-25
79,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,12,64,35,8383362,2021-03-25
80,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,70,153,8113352,2021-03-25
81,spotify:track:2MJz8BxxMsERULatmBikDH,Pink Sweat$,At My Worst,Atlantic Records,72,72,21,8101915,2021-03-25
82,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,67,82,8009560,2021-03-25
83,spotify:track:7ndTONDDRFGiPnnhOzOXxq,"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,Sony Music Latin/La Industria,21,69,24,7783680,2021-03-25
84,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,7,68,38,7779774,2021-03-25
85,spotify:track:7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You,KIDinaKORNER/Interscope Records,75,75,2,7740318,2021-03-25
86,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,Columbia,44,74,23,7737605,2021-03-25
87,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,6,73,68,7723450,2021-03-25
88,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,Decaydance/Fueled By Ramen/ATL,88,90,2,7615540,2021-03-25
89,spotify:track:2mM3gZ0BbPwPPMelbA8vgt,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",No Te Enamores - Remix,Carbon Fiber Music,58,71,11,7597646,2021-03-25
90,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,79,127,7563856,2021-03-25
91,spotify:track:6RV9pRLIQiXm3qTGeyQluf,"Camilo, Evaluna Montaner",Machu Picchu,Sony Music Latin,66,78,3,7377276,2021-03-25
92,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,4,81,58,7341449,2021-03-25
93,spotify:track:20McUFi8KCIVdNDLrkTDuZ,HVME,Goosebumps,Columbia/B1 Recordings,33,77,19,7323204,2021-03-25
94,spotify:track:2dHoVW9AxJVSRebPRyV2aA,ROSÉ,Gone,YG Entertainment/Interscope Records,26,26,2,7299778,2021-03-25
95,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,3,87,15,7109797,2021-03-25
96,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,84,150,7095018,2021-03-25
97,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Epic/Grand Hustle,13,88,189,7045513,2021-03-25
98,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,TE MUDASTE,Rimas Entertainment LLC,12,85,17,7042196,2021-03-25
99,spotify:track:0siYMEsGrzzzlWLXK5zJfS,"Joel Corry, RAYE, David Guetta",BED,Perfect Havoc / Asylum Records,99,170,2,7035839,2021-03-25
100,spotify:track:7FGdjbZ32vMybPuP0IuE7d,"Pooh Shiesty, Lil Durk",Back In Blood (feat. Lil Durk),Atlantic Records,100,101,5,7027274,2021-03-25
101,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,89,130,6980198,2021-03-25
102,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,95,104,6977819,2021-03-25
103,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,92,216,6939920,2021-03-25
104,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,82,82,5,6921174,2021-03-25
105,spotify:track:2b8fOow8UzyDFAE27YhOZM,"Maroon 5, Nipsey Hussle, YG",Memories Remix (feat. Nipsey Hussle & YG),Interscope Records*,2,98,79,6908364,2021-03-25
106,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),Universal Music Latino/ NEON16,10,91,35,6893966,2021-03-25
107,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,100,92,6886887,2021-03-25
108,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,1,96,41,6767040,2021-03-25
109,spotify:track:5Km4r87BoX2qqtoprYS1gh,"KAROL G, Anuel AA, J Balvin",LOCATION,UMLE - Latino,73,94,6,6727959,2021-03-25
110,spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),OVO,2,93,32,6722876,2021-03-25
111,spotify:track:1HbA4N1MiOsPthALesGFR1,"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),Shawn Mendes LP4-5 PS/ Island,7,83,18,6687186,2021-03-25
112,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,1,99,67,6676728,2021-03-25
113,spotify:track:2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,PROBLEMA,Republic Records,113,133,3,6663554,2021-03-25
114,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,104,219,6621480,2021-03-25
115,spotify:track:35UUpTmrcFXNIVIN26ujXl,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",Relación - Remix,Rich Music,15,105,29,6589234,2021-03-25
116,spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Virgin,8,102,53,6583758,2021-03-25
117,spotify:track:7I8L3vYCLThw2FDrE6LuzE,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí - Remix,Fifty One,75,80,3,6579198,2021-03-25
118,spotify:track:4FRW5Nza1Ym91BGV4nFWXI,"Drake, Rick Ross",Lemon Pepper Freestyle (feat. Rick Ross),OVO,17,62,3,6553391,2021-03-25
119,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,Universal Republic Records,52,106,17,6474310,2021-03-25
120,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,7,115,52,6428790,2021-03-25
121,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,108,24,6423431,2021-03-25
122,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,112,210,6360580,2021-03-25
123,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,8,110,59,6360092,2021-03-25
124,spotify:track:5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Columbia,99,114,24,6276248,2021-03-25
125,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,118,217,6274909,2021-03-25
126,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,Ed Sheeran,Afterglow,Atlantic Records UK,18,103,14,6270563,2021-03-25
127,spotify:track:4PEfJZpVjdclfzZ9XO8uDw,"Kevin Roldan, Bryant Myers, Lyanno",HASTA ABAJO,UMLE - Latino,91,111,10,6268759,2021-03-25
128,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,"Wisin, Myke Towers, Los Legendarios",Mi Niña,La Base Music Group/ WK Records,37,116,25,6195866,2021-03-25
129,spotify:track:21N4Buj4xsyLb218lYle61,"Sebastian Yatra, Guaynaa",Chica Ideal,UMLE - Latino,40,107,22,6131649,2021-03-25
130,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,Columbia,29,120,66,6128357,2021-03-25
131,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack / Epic,1,122,77,6090220,2021-03-25
132,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,140,132,6081870,2021-03-25
133,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,119,186,6078319,2021-03-25
134,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,2,123,71,6053667,2021-03-25
135,spotify:track:55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,Columbia,62,131,23,6044638,2021-03-25
136,spotify:track:2U5WueTLIK5WJLD7mvDODv,Juice WRLD,Wishing Well,Grade A Productions/Interscope Records,7,117,37,6024417,2021-03-25
137,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,J Balvin,Tu Veneno,"Sueños Globales, LLC",137,-1,1,5996690,2021-03-25
138,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,20,143,26,5973237,2021-03-25
139,spotify:track:249gnXrbfmV8NG6jTEMSwD,BTS,Life Goes On,BIGHIT MUSIC,4,113,18,5964885,2021-03-25
140,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,Polo G,Martin & Gina,Columbia,116,142,23,5958682,2021-03-25
141,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,1,127,44,5950688,2021-03-25
142,spotify:track:1Crj1zkRMpsEjb9NOR6Zof,"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38",DALE PLAY Records,139,139,2,5943315,2021-03-25
143,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,117,148,13,5918091,2021-03-25
144,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),Victor Victor Worldwide,88,130,29,5907909,2021-03-25
145,spotify:track:1qDrWA6lyx8cLECdZE7TV7,"Gotye, Kimbra",Somebody That I Used To Know,Universal-Island Records Ltd.,142,147,5,5900330,2021-03-25
146,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,137,137,8,5877539,2021-03-25
147,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,40,134,53,5863061,2021-03-25
148,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Wesley Safadao,107,125,10,5848503,2021-03-25
149,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,110,144,108,5842005,2021-03-25
150,spotify:track:1K5KBOgreBi5fkEHvg5ap3,"Future, Drake",Life Is Good (feat. Drake),Epic/Freebandz,3,132,63,5837048,2021-03-25
151,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,Grade A Productions/Interscope Records,18,136,88,5822430,2021-03-25
152,spotify:track:4Hl9rOqYomojCmxYfr25im,Lana Del Rey,White Dress,Polydor Records,152,-1,1,5796978,2021-03-25
153,spotify:track:0VWLId2RwPCno9s1cJm2Vy,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Travesuras - Remix,"Flow La Movie, Inc",153,166,2,5781085,2021-03-25
154,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),Arista Records,38,150,71,5780670,2021-03-25
155,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),138,149,7,5780210,2021-03-25
156,spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,Republic Records,6,138,50,5771620,2021-03-25
157,spotify:track:6zFMeegAMYQo0mt8rXtrli,Lil Nas X,HOLIDAY,Columbia,19,141,19,5747879,2021-03-25
158,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,5,146,71,5732315,2021-03-25
159,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,"Ozuna, J Balvin, Chencho Corleone",Una Locura,Aura Music Corp.,34,159,28,5687294,2021-03-25
160,spotify:track:2kS6td1yvmpNgZTt1q5pQq,Mother Mother,Hayloft,Last Gang,120,124,13,5683078,2021-03-25
161,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,"Juice WRLD, Marshmello",Come & Go (with Marshmello),Grade A Productions/Interscope Records,4,145,37,5682571,2021-03-25
162,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,Ministry of Sound Recordings,12,155,81,5669217,2021-03-25
163,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,156,112,5651767,2021-03-25
164,spotify:track:1mauYRwbpoGQX6itP2FAJC,"Nicky Jam, Romeo Santos",Fan de Tus Fotos,Sony Music Latin,164,184,4,5617068,2021-03-25
165,spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),"Ariana Grande & Justin Bieber ""Stuck With U""- Charity",2,177,46,5616175,2021-03-25
166,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,157,162,15,5596922,2021-03-25
167,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,153,158,5578918,2021-03-25
168,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,48,151,83,5566175,2021-03-25
169,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido,DJ Ivis,97,126,8,5562638,2021-03-25
170,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Gym Class Heroes, Adam Levine",Stereo Hearts (feat. Adam Levine),Decaydance/Fueled By Ramen,170,175,3,5547893,2021-03-25
171,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Queen,Another One Bites The Dust - Remastered 2011,EMI,36,180,61,5546643,2021-03-25
172,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,104,154,13,5539510,2021-03-25
173,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic / Grand Hustle,2,158,137,5534797,2021-03-25
174,spotify:track:68mrW6gXHgupgSiDHgaDi5,"Nicky Jam, Myke Towers",Polvo,Sony Music Latin,82,152,18,5528508,2021-03-25
